"11/27/2021 16:02:20,18-20 years,Female,High School Diploma,Social sciences,3,Poland,I am not sure,Yes,All of them,Yes,Yes,5,2,7,3,""Go vegan, choose bus or bike over a car, train over a plane, demanding change in the way the energy is produced in a country"",Same things that the indivual can ";;;;;;
"11/27/2021 16:02:36,21-25 years,Female,Master's Diploma,Social sciences,2,Poland,""1,5"",Yes,Carbon Dioxide,Yes,Yes,5,3,7,7,""recycling, water saving"",""act up, manifest""";;;;;;
"11/27/2021 16:09:16,21-25 years,Female,Bachelor's Diploma,Natural sciences,2,Poland,""1,5"",Yes,All of them,Yes,Yes,6,3,7,6,""Reduce Carbon footprint by choosing a train not a plane (if possible), reducing over consumption, using renewable energy sources if possible, zero waste"",""Invest in environment friendly sources of energy, educate the society on this matter""";;;;;;
"11/27/2021 16:19:04,21-25 years,Female,High School Diploma,Applied sciences,2,Poland,""1,5"",Yes,All of them,Yes,Yes,6,2,7,6,""reduce usage of water, electricity ,plastic, eat less meat, stop wasting food,  support sustainable production by buying organic products, "",""Same as individual actions, also raising awereness about climate change, maybe also people in power could pass some laws or taxes that would encourage people to be more eco-friendly""";;;;;;
"11/27/2021 17:09:19,21-25 years,Female,Bachelor's Diploma,Social sciences,3,Canada,""1,5"",Yes,""Carbon Dioxide, Methane"",No,Yes,6,4,7,5,Be mindful with your own consumption ,Hold those in power accountable and work towards common goal ";;;;;;
11/27/2021 17:26:10,21-25 years,Female,Master's Diploma,Social sciences,2,Ukraine,I am not sure,Yes,All of them,Yes,Yes,4,7,6,5,Try to reduce garbage and other staff ,Mostly listen eco-activities ;;;;;;
"11/27/2021 17:29:20,18-20 years,Female,High School Diploma,Natural sciences,3,Poland,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,7,4,7,5,drive car less,change energy sÄ… sources in industry";;;;;;
"11/27/2021 17:31:17,21-25 years,Female,Bachelor's Diploma,Humanities,3,Poland,""1,5"",Yes,All of them,No,Yes,5,2,7,5,""Vote for people who will ensure that their country switches to green energy as much as possible, eat less meat"",Vote for people who will ensure that their country switches to green energy as much as possible";;;;;;
"11/27/2021 17:40:56,Over 30 years,Female,Master's Diploma,Natural sciences,3,France,I am not sure,Yes,Carbon Dioxide,Yes,Yes,7,1,7,7,Reduce carbon footprint,""Shop locally, recycle, reduce waste, make smarter choices""";;;;;;
"11/27/2021 17:48:47,21-25 years,Female,Master's Diploma,Social sciences,3,Ukraine,I am not sure,Yes,Methane,Yes,Yes,3,3,6,4,""The easiest thing is getting the right info and sharing it, reducing amount of pollution in the air, water etc"",Be active as an organization to acknowledge others and make an impact on them";;;;;;
"11/27/2021 18:02:47,26-30 years,Male,Bachelor's Diploma,Natural sciences,2,France,I am not sure,Yes,""Carbon Dioxide, Methane, Water Vapor, All of them"",No,Yes,7,5,6,7,""Almost nothing. Even though there are minor measures that we can take to diminish our carbon footprint, most of greenhouse gases come from big industries"",Pressure the enterprises to transition to greener energies";;;;;;
11/27/2021 18:28:03,21-25 years,Female,Bachelor's Diploma,Applied sciences,3,Canada,I am not sure,Yes,Carbon Dioxide,Yes,Yes,7,3,6,7,Die,just go extinct ;;;;;;
"11/27/2021 18:29:21,21-25 years,Female,Bachelor's Diploma,Social sciences,3,Ukraine,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,6,3,7,7,""3R rule: reuse, recycle, reduce"",""3R rule: reuse, recycle, reduce + educate people""";;;;;;
"11/27/2021 18:36:41,18-20 years,Male,High School Diploma,Social sciences,2,Poland,I am not sure,Yes,""Carbon Dioxide, Methane, I am not sure"",No,Yes,6,5,5,7,""Shop responsibly, recycle waste"",Same + push pro environment policies";;;;;;
"11/27/2021 18:42:45,18-20 years,Male,High School Diploma,Natural sciences,2,France,I am not sure,Yes,All of them,No,Yes,6,2,7,5,1. changes in behavior like never travelling (particularly by plane) or never eating meat have a high ratio efficiency/difficulty to do (but are not enough). 2. political activism to cause the change I will talk about in the next question ,""switch to carbon-free electricity (renewable-nuclear-...), limit transport and particularly thermal powered transport both for people transport and goods transport (which imply relocating the necessary industry) - changes the industrial processes that produce a lot of green house gases : concrete, metallurgy, limit the production of meat. Indirectly, as those previous action would be easier if we had more control over the means of production I would add end the capitalism and switch to a democratic planned economy but that's only my humble opinion """;;;;;;
"11/27/2021 18:47:42,21-25 years,Male,Master's Diploma,Applied sciences,2,France,""2,5"",Yes,""Carbon Dioxide, Methane, Water Vapor, All of them"",Yes,Yes,7,4,6,7,""Avoid plane, reduce meat"",Reduce industry emission";;;;;;
"11/27/2021 20:42:53,18-20 years,Female,High School Diploma,Natural sciences,2,Poland,""1,5"",Yes,""Carbon Dioxide, Methane, Water Vapor, All of them"",Yes,Yes,7,1,7,7,""Vote for responsible politicians who care about climat, protest against climat change, buy less, use public transport, eat less meat and dairy products."",""Support development of public transport, green energy production, ecofriendly production of food, make pressure on politicians and companies to inform how and where products were made""";;;;;;
"11/27/2021 20:53:07,21-25 years,Male,High School Diploma,Humanities,2,Poland,I am not sure,Yes,""Carbon Dioxide, Methane"",Yes,Yes,7,1,7,6,Not much,""Stop using coal, limit meat consumption, limit unecessary travel""";;;;;;
"11/27/2021 21:53:18,21-25 years,Female,Master's Diploma,Biology,2,Poland,I am not sure,Yes,All of them,Yes,Yes,7,7,7,7,""Eat less meat, recycle, change lightbulbs and swich off the lights in rooms you are not in right now, change your old fireplace (used to warm your house)"",""Lower the usage of oil and coil, less amount of cars, switching to wind or sun energy""";;;;;;
"11/27/2021 22:40:53,18-20 years,Female,High School Diploma,political studies,2,Poland,""1,5"",Yes,All of them,Yes,Yes,6,4,7,5,use public transport,cut down/stop the usage of coal ";;;;;;
"11/28/2021 0:56:34,18-20 years,Female,High School Diploma,Natural sciences,2,Poland,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,6,6,6,7,""recycle, shop sustainably, avoid using plastic, limit eating meat, dairy etc."",oppose unsu";;;;;;
11/28/2021 9:55:15,18-20 years,Female,High School Diploma,Natural sciences,2,Poland,I am not sure,Yes,Water Vapor,Yes,Yes,5,7,7,4,Recycle,Use renewable sources of energy;;;;;;
"11/28/2021 10:12:15,18-20 years,Female,High School Diploma,Natural sciences,2,France,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,7,4,7,7,some simple action like reduce plastic/ water / meat ,change their economy system ";;;;;;
11/28/2021 12:22:25,21-25 years,Female,High School Diploma,Humanities,3,Poland,I am not sure,Yes,All of them,Yes,Yes,5,3,7,5,Be eco-friendly,I don't know;;;;;;
"11/28/2021 17:27:57,18-20 years,Male,High School Diploma,Social sciences,2,Poland,""2,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,3,5,7,5,.,.";;;;;;
"11/28/2021 17:28:22,18-20 years,Female,High School Diploma,Natural sciences,2,France,""2,5"",Yes,""Carbon Dioxide, Methane, Water Vapor"",Yes,Yes,7,5,7,5,""So many things!!! Taking the issue seriously would be a great start. Too many people kow about it, are sensible towards the issue yet don't act in consequence. It is everyone's responsibilty to reduce their consumption (especially superficial fast fashion and items that they don't actually need), and consider where the product will go when they are not going to use it anymore. This goes for everything, clothes, food packaging, furniture... Selling or giving what they don't use anymore is also essential. I also believe that we have to get out of a consumerist ideology and cherish human moments over material gifts."",""Organizing more events around the issue. Making it the heart of governmental concerns. Making it a proper subject in schools. Banning and boycotting polluting compagnies. Buying in an ethical manner, if ethical brands might still be quite expensive, thrifting is for a bargain :)""";;;;;;
"11/28/2021 17:32:50,21-25 years,Prefer not to say,Master's Diploma,Social sciences,2,France,""1,5"",Yes,""Carbon Dioxide, Methane, Water Vapor, All of them"",Yes,Yes,6,4,7,7,Think and act,Transform";;;;;;
"11/28/2021 17:46:06,21-25 years,Non-Binary,Bachelor's Diploma,Natural sciences,2,France,""2,5"",Yes,All of them,Yes,Yes,6,4,7,7,""There are small changes you can do at the individual level, but mostly reducing climate change will come from change in policy."",Change policy and the economy structure.";;;;;;
"11/28/2021 17:53:47,21-25 years,Female,Master's Diploma,Social sciences,4,Poland,""1,5"",Yes,All of them,Yes,Yes,7,3,7,7,protest big corporations' exploitation of the planet for profit"; vote for candidates who introduce green policies; reduce meat consumption,protest; vote; reduce meat consumption ;;
"11/28/2021 18:21:16,21-25 years,Female,Master's Diploma,Humanities,1,Ukraine,""2,5"",Yes,""Carbon Dioxide, Methane, I am not sure"",Yes,Yes,5,5,5,5,pray,pray of course";;;;;;
11/28/2021 18:43:21,18-20 years,Female,High School Diploma,Social sciences,6,Austria,I am not sure,Yes,All of them,Yes,Yes,4,3,6,4,Conscious consumption ,Hard to answer ;;;;;;
"11/28/2021 18:57:09,21-25 years,Female,Bachelor's Diploma,Art education and Fine Arts,3,Ukraine,I am not sure,Yes,I am not sure,No,Yes,7,7,5,6,""to demand the factories and corporations to be more sustainable: petitions, protests"",the same as above";;;;;;
"11/28/2021 19:00:35,21-25 years,Female,Bachelor's Diploma,Applied sciences,5,Austria,I am not sure,Yes,Methane,Yes,Yes,6,3,6,6,""Try to consume less goods, especially those that influence the methane production. E.g. palm oil, meat etc."",""Popularise nature-friendly economy among the big enterprises, create some rules and laws to control it""";;;;;;
"11/28/2021 19:06:39,21-25 years,Female,Bachelor's Diploma,Humanities,3,Ukraine,I am not sure,Yes,All of them,No,Yes,5,4,7,5,""use public transport, but eco-friendly goods, go vegan"",""Research and implement the alternative sources od energy, high taxes for non-eco-friendly businesses""";;;;;;
"11/28/2021 19:06:57,Over 30 years,Female,PhD Diploma,Humanities,4,United Kingdom,I am not sure,Yes,All of them,Yes,Yes,6,6,6,6,""consume less, reuse more"",""Develop and invest in greener technologies, prohibit unrepairable gadgets, reduce red meat consumption etc""";;;;;;
"11/28/2021 20:23:05,21-25 years,Female,Bachelor's Diploma,Applied sciences,2,Ukraine,""1,5"",Yes,Carbon Dioxide,Yes,Yes,5,4,5,5,""Use green transport, sort waste, become a vegetarian and zerowaster, also he can spread the information to other people"",""Buy organic food, make petitions about green solutions in the cities, initiate conferences and share experiences""";;;;;;
"11/28/2021 20:34:58,18-20 years,Female,Bachelor's Diploma,Applied sciences,2,Ukraine,""1,5"",Yes,All of them,Yes,Yes,5,5,6,6,consume less,teach how to prevent warming";;;;;;
"11/28/2021 20:48:35,26-30 years,Female,Bachelor's Diploma,Humanities,3,France,""1,5"",Yes,""Carbon Dioxide, Methane"",No,Yes,7,1,7,6,minimalist living & zero waste,be critical consumers";;;;;;
"11/28/2021 20:51:54,26-30 years,Female,Master's Diploma,Social sciences,2,Ukraine,""1,5"",I am not sure,I am not sure,No,Yes,5,5,6,7,""Reuse and sorting out, donâ€™t bought a mass market goods and other stuff "",Create a clear rules ";;;;;;
"11/28/2021 20:56:29,18-20 years,Female,High School Diploma,Applied sciences,2,Ukraine,I am not sure,Yes,Carbon Dioxide,Yes,Yes,5,4,6,5,""Consume responsible earthâ€™s resources(donâ€™t eat meat, reuse things, donâ€™t waste anything)"",Stop polluting our planet and choose properly ";;;;;;
"11/28/2021 20:57:00,21-25 years,Male,Master's Diploma,Applied sciences,3,Ukraine,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,4,2,6,5,Minimize their waste and energy consumption,Elect climate change conscious politicians";;;;;;
11/28/2021 21:29:07,21-25 years,Male,Master's Diploma,Social sciences,3,Ukraine,I am not sure,I am not sure,I am not sure,No,No,1,1,1,1,Climacool hudshaya lineyka adidas ,You can by Patagonia itâ€™s climate control on your car;;;;;;
"11/28/2021 22:04:21,18-20 years,Female,High School Diploma,Humanities,3,Ukraine,""1,5"",Yes,Carbon Dioxide,Yes,Yes,7,1,5,7,""Consume less, recycle, use eco-friendly products and transport"",Idk";;;;;;
"11/28/2021 22:11:45,26-30 years,Male,Master's Diploma,Natural sciences,4,Ukraine,I am not sure,Yes,All of them,No,Yes,7,3,6,7,""Garbage sorting, talk in public about the process"",""unite in the organizations, public talks, special green progects""";;;;;;
"11/28/2021 23:13:48,21-25 years,Male,Master's Diploma,Social sciences,3,Poland,""1,5"",No,All of them,No,Yes,1,7,1,1,nothing at the current technical level,free the market to accelerate technology development";;;;;;
"11/28/2021 23:20:55,21-25 years,Female,Bachelor's Diploma,Natural sciences,2,Ukraine,""1,5"",Yes,All of them,Yes,Yes,5,1,7,5,""Stop buying what he doesn't really need, choose local products to reduce transportation pollution"",Searching for alternative materials";;;;;;
"11/29/2021 9:24:56,26-30 years,Female,PhD Diploma,Applied sciences,3,France,""2,5"",Yes,All of them,Yes,Yes,7,1,7,7,""Reduce waste, energy consumption, make less children"",""boycott industries which do not reduce they CO2 production, adopt laws that strongly protect the envrionment...""";;;;;;
"11/29/2021 10:25:57,18-20 years,Female,High School Diploma,Natural sciences,2,France,""3,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,6,6,6,7,be more mindful in understanding what are their use of energy & pollution ,raise awareness and act on meaningful things";;;;;;
"11/29/2021 10:26:00,21-25 years,Female,High School Diploma,Humanities,4,Germany,""2,5"",Yes,Carbon Dioxide,Yes,Yes,1,3,5,4,""Spread information about climate change and demand from the government  passing laws, that would control the activities of  factories and e.x. thermal power plants."",""Society can be active, be aware in problem, be persistent and can demand from the government actions. Yes, sure, we can reduce using or recycle some stuff ourselves but it doesn't work globally. The impact of rubbish is mush less that the one from thermal power plant or industrial factory.""";;;;;;
"11/29/2021 11:14:29,21-25 years,Female,Master's Diploma,Natural sciences,4,France,""2,5"",Yes,""Carbon Dioxide, Methane, Water Vapor"",Yes,Yes,7,2,6,5,b,b";;;;;;
11/29/2021 11:46:00,26-30 years,Female,Master's Diploma,Engineering,3,France,I am not sure,Yes,Methane,Yes,Yes,7,1,7,7,Boycott companies heavily contributing to polluting the planet,making and enforcing laws for individuals and industries to reduce the CO2 impact;;;;;;
"11/29/2021 12:10:34,26-30 years,Male,Master's Diploma,Applied sciences,3,France,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,6,2,7,7,""Learn, spread awareness, campaign, improve lifestyle"",Change economic model (e.g. doughnut economics)";;;;;;
"11/29/2021 14:36:52,21-25 years,Male,Master's Diploma,Social sciences,3,Ukraine,""2,5"",Yes,I am not sure,Yes,Yes,5,2,7,5,Idk,Idk";;;;;;
"11/29/2021 14:42:40,Over 30 years,Male,Master's Diploma,Applied sciences,1,France,""1,5"",Yes,""Carbon Dioxide, I am not sure"",No,Yes,6,4,5,5, , ";;;;;;
"11/29/2021 14:53:23,21-25 years,Female,Master's Diploma,Mechanical engineering,2,France,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,3,1,7,6,""Shop locally, reduce their wastes, avoid taking the plane or the car if there are other means of transportation available, recycle, raise awareness"",Put more pressure on governments and hopefully big industries so they understand they need to do something now (and not just greenwash)";;;;;;
"11/29/2021 15:02:14,21-25 years,Male,Master's Diploma,Applied sciences,2,France,""2,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,7,5,5,3,""The reason why industries produce a lot is because individual buy and consume a lot. So, we need to consume less.  "",""Also, we need to do less kids, to reduce overpopulation.""";;;;;;
11/29/2021 15:20:30,Over 30 years,Male,High School Diploma,Humanities,3,Ukraine,I am not sure,Yes,I am not sure,Yes,Yes,5,2,6,7,Stop killing environment nature,To group over scientists ;;;;;;
"11/29/2021 15:37:14,21-25 years,Female,Bachelor's Diploma,Applied sciences,3,France,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,7,5,7,7,""Little actions can go a long way, but mostly an individual can act to impact companies choices "",Act on the way its industry works";;;;;;
"11/29/2021 16:47:34,21-25 years,Female,Master's Diploma,Applied sciences,2,France,I am not sure,Yes,""Carbon Dioxide, I am not sure"",Yes,Yes,7,3,7,7,""Become vegetarian, reduce consomption"",""Make laws to sanction polluting industries, to forbid polluting behaviours""";;;;;;
11/29/2021 16:47:56,Over 30 years,Male,Master's Diploma,Applied sciences,3,France,I am not sure,Yes,Water Vapor,Yes,Yes,7,1,7,6,RÃ©volution ,Change ! No Hope. ;;;;;;
